"Gene","logFC_GSE12852","P.Value_GSE12852","adj.P.Val_GSE12852","logFC_GSE53868","P.Value_GSE53868","adj.P.Val_GSE53868","Dir_12852","Dir_53868","Concordante"
"HRAS",0.27242462169183,0.470423010063249,0.974763679508199,0.0848001331666659,0.189488534810912,0.433021089478905,"up","up",TRUE
"HRASLS",0.0197770194372467,0.946158609305189,0.996337987896925,-0.0497390353333324,0.8578982784961,0.93726012831584,"up","down",FALSE
"HRASLS2",0.586894797734982,0.167778329472505,0.974763679508199,0.0783782745833344,0.171933177951351,0.40981188288619,"up","up",TRUE
"HRASLS3",0.255592855102214,0.410007292880187,0.974763679508199,0.2301601575,0.0429425292820332,0.185888864565525,"up","up",TRUE
"HRB",-0.130100271338418,0.632598281625192,0.974763679508199,0.00885666666666844,0.825637443658271,0.923012400134914,"down","up",FALSE
"HRBL",-0.303089215993217,0.356767947504934,0.974763679508199,-0.0673461855833331,0.0876340874787313,0.281890613804673,"down","down",TRUE
"HRC",0.184962908251632,0.680213273641225,0.976039958285367,0.0503735795000008,0.702464700399084,0.863391355044794,"up","up",TRUE
"HRG",0.229488317757427,0.642336304164365,0.974763679508199,0.0281070016666669,0.71910930555794,0.871958558266824,"up","up",TRUE
"HRH1",0.158128180923375,0.572486319867726,0.974763679508199,0.323110678333333,0.00370932637762059,0.0469858088892894,"up","up",TRUE
"HRH2",-0.315767855820757,0.486416792658284,0.974763679508199,0.0329706985833339,0.391295767212706,0.645765913856845,"down","up",FALSE
"HRH3",-0.300764746738155,0.405329663751547,0.974763679508199,0.00652697825000099,0.894702912238348,0.955175514795357,"down","up",FALSE
"HRH4",0.11410672793656,0.737559905006835,0.978923814351017,0.0371603177500001,0.598468571523697,0.800327757881829,"up","up",TRUE
"HRK",-0.258975014236983,0.515774433046485,0.974763679508199,0.0983436266666675,0.0740618330290266,0.257122824120438,"down","up",FALSE
"HRSP12",0.43631955035928,0.30634488865247,0.974763679508199,-0.116650074333331,0.166026265699254,0.401867112861822,"up","down",FALSE
"HS2ST1",0.180334636465454,0.620048602662833,0.974763679508199,0.106716195000003,0.0598264711151637,0.226768782029594,"up","up",TRUE
"HS3ST1",-0.312974933598986,0.279481128809439,0.974763679508199,-0.574289021999999,0.000286213123494298,0.015263167162585,"down","down",TRUE
"HS3ST2",-0.947059918147493,0.0132067849840083,0.756324414393394,0.246030438083334,0.0916089166612829,0.289912801867089,"down","up",FALSE
"HS3ST3A1",0.262546559542463,0.672697331279813,0.975992849603754,0.27232757075,0.00101507078792099,0.0249330272903406,"up","up",TRUE
"HS3ST3B1",-0.130385297412398,0.719459242063402,0.978316504904325,0.10524618575,0.0767493762580824,0.262522745386519,"down","up",FALSE
"HS3ST4",-0.0703485672184687,0.78119908973324,0.982190356094867,0.125382868500001,0.193948653332378,0.438365488532087,"down","up",FALSE
"HS6ST2",1.05527104516137,0.0415653441239255,0.897122527377769,0.103664424500001,0.700486311774078,0.862357450176309,"up","up",TRUE
"HS6ST3",0.606938259445172,0.0345965017930966,0.897122527377769,-0.0975575179166659,0.100694574577198,0.304800956771816,"up","down",FALSE
"HSA9761",0.163266256760802,0.530636974896039,0.974763679508199,0.0850524300000015,0.0670070938213462,0.242464704695105,"up","up",TRUE
"HSBP1",-0.0150671660659996,0.953979146380267,0.997075416516263,0.0231332066666687,0.588795880385491,0.793773359019483,"down","up",FALSE
"HSD11B1",-0.221819944193712,0.63829866503594,0.974763679508199,0.3704363685,0.0380668950016496,0.173230017793096,"down","up",FALSE
"HSD11B2",0.304466730447815,0.346280377732273,0.974763679508199,-0.369046404666667,0.031834208211053,0.155967506861137,"up","down",FALSE
"HSD17B1",0.297200284292766,0.481935041083375,0.974763679508199,-0.00820073041666634,0.830793567340658,0.925642240634792,"up","down",FALSE
"HSD17B12",0.0690768572812618,0.80550895868579,0.985988770476536,0.0265653491666674,0.516724742558412,0.745061537651249,"up","up",TRUE
"HSD17B2",0.399807415159692,0.268738774832598,0.974763679508199,0.0181833042500008,0.679048897460795,0.849754625126936,"up","up",TRUE
"HSD17B3",0.118524210493135,0.760817171068979,0.980890277064846,-0.0685058984999991,0.271232394914011,0.528384512524649,"up","down",FALSE
"HSD17B4",0.195279974615191,0.541510611483923,0.974763679508199,-0.0579685074999995,0.180521561261601,0.421583310899697,"up","down",FALSE
"HSD17B7",0.35507658681728,0.369135008796667,0.974763679508199,-0.115994647416665,0.041510355525181,0.181554853244535,"up","down",FALSE
"HSD17B8",0.150303754224283,0.752011988576486,0.980235739199058,0.0520205685833352,0.394938462093715,0.648418082840402,"up","up",TRUE
"HSD3B1",0.755080243470445,0.0741923239118281,0.947722173065185,0.0522721195000009,0.290851195863015,0.549548699170302,"up","up",TRUE
"HSD3B2",-0.24542772374878,0.457404344103174,0.974763679508199,-0.0011379658333332,0.984602561753681,0.994169265226347,"down","down",TRUE
"HSDL1",0.655702161126391,0.0381756386178946,0.897122527377769,-0.188577967833332,0.0191781458341754,0.11643285411479,"up","down",FALSE
"HSF1",0.0590575084592682,0.862716475694209,0.991908372835379,-0.0274349308333315,0.690437400570277,0.856347450248018,"up","down",FALSE
"HSF2",0.00691604416136878,0.979916346937048,0.999586011170366,-0.147886549583334,0.0299048320167514,0.150648985153129,"up","down",FALSE
"HSF2BP",0.459105297593616,0.122838009351934,0.974763679508199,0.0130179927500002,0.81322605235837,0.917222400046436,"up","up",TRUE
"HSF4",0.124430493494308,0.755048366884076,0.980433318505701,0.016983889000001,0.807704126840788,0.914763645755023,"up","up",TRUE
"HSH2D",0.554625314965312,0.0687238348145596,0.943608446150606,-0.136852225749999,0.0990309661389063,0.302179139729755,"up","down",FALSE
"HSMPP8",0.135636855927262,0.690669706174444,0.976039958285367,-0.00289579499999861,0.953031590080817,0.980413436077863,"up","down",FALSE
"HSPA12B",0.206131367244131,0.638060852204995,0.974763679508199,0.0481943800000009,0.421354815180548,0.672678251928787,"up","up",TRUE
"HSPA14",0.246619135058253,0.312808224369338,0.974763679508199,0.0770372455833333,0.132696804010196,0.356409987284592,"up","up",TRUE
"HSPA1A",0.0360824454825267,0.893276166099058,0.992118677677074,0.0256405550000015,0.77714006943876,0.901532885810142,"up","up",TRUE
"HSPA1L",0.291496264585484,0.353005026021008,0.974763679508199,-0.190643744416665,0.00339406466138911,0.0446109886458048,"up","down",FALSE
"HSPA2",0.424368152325839,0.315180548285615,0.974763679508199,0.205570523083334,0.0865682724600756,0.280129901971644,"up","up",TRUE
"HSPA4",0.263795348765008,0.334435663524916,0.974763679508199,0.164994872500001,0.0112328850497415,0.0860046945558711,"up","up",TRUE
"HSPA4L",0.303998892409146,0.39655482779234,0.974763679508199,0.230917134083334,0.0141707244169608,0.0983279922027258,"up","up",TRUE
"HSPA5",0.261065443981243,0.291171463679735,0.974763679508199,0.0184228125000001,0.734685599943898,0.879460298241584,"up","up",TRUE
"HSPA6",0.361034301174495,0.472325669127657,0.974763679508199,-0.156820745583333,0.158435098704386,0.391831628556929,"up","down",FALSE
"HSPA8",0.295254726968374,0.293528141318741,0.974763679508199,0.11754312916667,0.101258728628562,0.305697607800927,"up","up",TRUE
"HSPA9B",0.376849329582868,0.148211267331765,0.974763679508199,0.115450141166668,0.0116031009936293,0.0876565898551058,"up","up",TRUE
"HSPB1",-0.218283412178372,0.48671950520087,0.974763679508199,-0.105508268333333,0.385686253748401,0.641542211993456,"down","down",TRUE
"HSPB2",-0.272947983433871,0.49428608429267,0.974763679508199,0.0721834083333348,0.30855813582123,0.567782664224467,"down","up",FALSE
"HSPB3",0.460369827425584,0.330888961048843,0.974763679508199,0.132819491000002,0.708081387374895,0.86636529573316,"up","up",TRUE
"HSPB6",0.332537202511193,0.449467233612756,0.974763679508199,-0.111592591499999,0.248146315586686,0.503828339541148,"up","down",FALSE
"HSPB7",0.133267116899422,0.639760267202458,0.974763679508199,0.0630758040833348,0.711799448411639,0.868377535426202,"up","up",TRUE
"HSPB8",0.424442557197375,0.202642639994877,0.974763679508199,0.726464878333335,0.0017093770413583,0.0312986231167265,"up","up",TRUE
"HSPB9",0.0043873040777324,0.991225245504164,0.999748227003823,-0.0970219673333326,0.250763937352541,0.506944506273139,"up","down",FALSE
"HSPBAP1",0.561592754237499,0.0562118245683915,0.914233480747276,-0.12913352025,0.0432716844857019,0.186797818828739,"up","down",FALSE
"HSPBP1",0.177623000163709,0.568287014717831,0.974763679508199,0.0517724333333341,0.246833783932195,0.502164402332164,"up","up",TRUE
"HSPC023",0.128914314291947,0.618669813831955,0.974763679508199,0.0727154525000019,0.182887162882818,0.424650270893359,"up","up",TRUE
"HSPC047",-0.216918547596925,0.489499732060868,0.974763679508199,-0.133702168999999,0.112309069646731,0.324982996094546,"down","down",TRUE
"HSPC049",0.3660733145773,0.288345237687658,0.974763679508199,-0.109819071249999,0.184189031936609,0.426184458573819,"up","down",FALSE
"HSPC072",0.490651160290013,0.166846766880328,0.974763679508199,0.0592926950000009,0.335647150777709,0.594834213709289,"up","up",TRUE
"HSPC105",0.374368276313937,0.279254844984206,0.974763679508199,0.100114500916667,0.0765524070317741,0.262195369410415,"up","up",TRUE
"HSPC111",0.31393807288969,0.428628833870512,0.974763679508199,0.0925339975000022,0.356626383612822,0.615266928198117,"up","up",TRUE
"HSPC142",0.168232479449892,0.568661300776421,0.974763679508199,-0.0246309866666653,0.548618008758469,0.768352058421669,"up","down",FALSE
"HSPC148",0.118146513492064,0.640523438261627,0.974763679508199,0.0262479449999989,0.622274672091693,0.815354584263856,"up","up",TRUE
"HSPC152",0.0581446339502087,0.816910188382975,0.986705577165833,-0.0593667358333333,0.231833291017664,0.485118460401431,"up","down",FALSE
"HSPC159",-0.166332648403229,0.719493484520792,0.978316504904325,0.473136480583335,0.000456420526377755,0.0181759606018022,"down","up",FALSE
"HSPC171",0.0359439205020199,0.891141656182167,0.992118677677074,0.0240173500000009,0.667977012834446,0.843680409039953,"up","up",TRUE
"HSPC268",0.0193281149523534,0.962086871086979,0.997532159870183,-0.108761936499999,0.0526126846967144,0.209937246551472,"up","down",FALSE
"HSPD1",0.211916987971939,0.420261919163264,0.974763679508199,0.000456530833334303,0.993111235861658,0.998186980678444,"up","up",TRUE
"HSPE1",0.205934405390248,0.411053008448586,0.974763679508199,0.00556311750000193,0.922540661150118,0.967535809337984,"up","up",TRUE
"HSPG2",0.515762151284221,0.109204727718997,0.963898920258714,0.146707916083334,0.176094050337045,0.415707842430633,"up","up",TRUE
"HSPH1",-0.0642269577031314,0.821712097399904,0.98803625148171,-0.0151620666666657,0.859123988297988,0.937873750637497,"down","down",TRUE
"HTATIP",0.114595293801474,0.714186373535306,0.978316504904325,0.0680777405833347,0.124851721956542,0.344589865396489,"up","up",TRUE
"HTATIP2",0.496180930469614,0.29562636334182,0.974763679508199,0.112652078083335,0.116181415249628,0.331648041767242,"up","up",TRUE
"HTATSF1",0.0810324776208729,0.770859612190408,0.98127873623652,-0.101326638333333,0.197047239954065,0.442676006062664,"up","down",FALSE
"HTF9C",0.0568338300803153,0.874747186762136,0.991908372835379,-0.0386013562499996,0.332665033809388,0.592189027787997,"up","down",FALSE
"HTLF",-0.160985959442877,0.684900567701078,0.976039958285367,0.304193785000001,0.00420994474115783,0.0498550398355806,"down","up",FALSE
"HTN1",0.710368575128459,0.0133307234568554,0.756324414393394,0.0244526445833336,0.703289505484462,0.863807870757103,"up","up",TRUE
"HTN3",0.584640337916315,0.0390200073872112,0.897122527377769,0.0763694395,0.289309991285409,0.548278029335696,"up","up",TRUE
"HTR1A",0.271822514212446,0.417930495220015,0.974763679508199,0.0448375457500005,0.521785445905846,0.749314478679412,"up","up",TRUE
"HTR1B",0.0659115600465001,0.874239935394371,0.991908372835379,-0.0172263756666663,0.727058265107924,0.87602876167689,"up","down",FALSE
"HTR1D",0.0198203689922623,0.95745781915114,0.997075416516263,-0.0159680994166662,0.818183817831033,0.919310319940908,"up","down",FALSE
"HTR1E",0.192548738543746,0.732059004229701,0.978453816211101,-0.403883263833332,0.00198019808587319,0.0336728985911923,"up","down",FALSE
"HTR1F",0.273600337477299,0.477825596213268,0.974763679508199,0.0408150304166678,0.706121015743971,0.865335918012096,"up","up",TRUE
"HTR2A",0.59771074909322,0.183987878918943,0.974763679508199,0.0943660774166668,0.730912205845624,0.878046360243911,"up","up",TRUE
"HTR2C",1.78144995888675,0.00155742545581406,0.657181039977301,0.0763217557500003,0.710892804312814,0.867992382548828,"up","up",TRUE
"HTR3A",-0.390256274477248,0.313629254308254,0.974763679508199,-0.0397582977499997,0.266234385502623,0.523538689091672,"down","down",TRUE
"HTR3B",-0.234563528744258,0.605324368500194,0.974763679508199,-0.065611717,0.281423758435527,0.539777717414117,"down","down",TRUE
"HTR4",0.532440098616307,0.252116426028103,0.974763679508199,0.0691802593333334,0.49896605830702,0.731542501844372,"up","up",TRUE
"HTR5A",0.00270599203686812,0.993876576805738,0.999748227003823,-0.0150444283333328,0.692129338472014,0.857284652993798,"up","down",FALSE
"HTR6",0.459367400551352,0.179199421781616,0.974763679508199,-0.0172028223333329,0.821327817900932,0.921144124086546,"up","down",FALSE
"HTR7",0.285753518940197,0.380977822759703,0.974763679508199,0.0479717547500012,0.580084202332539,0.788709418232909,"up","up",TRUE
"HTRA3",0.794746798357843,0.0164602753672919,0.792535063799932,0.139399454166668,0.22563093372948,0.477770625795489,"up","up",TRUE
"HTRA4",0.531737317457078,0.0984684592242355,0.963518020108213,-0.184602826749999,0.0246932540734397,0.134166126834873,"up","down",FALSE
"HUNK",0.521702324007793,0.0737507356015406,0.947722173065185,0.0330727117500006,0.602364052123213,0.80276271323467,"up","up",TRUE
"HUS1",-0.312049434586038,0.273026109745782,0.974763679508199,0.0908505353333343,0.166817581858927,0.403123028738572,"down","up",FALSE
"HUS1B",0.222811783806419,0.523972707598517,0.974763679508199,0.300936084,0.000747117419341931,0.0217160266172053,"up","up",TRUE
"HYAL1",0.137220871543919,0.630134877825177,0.974763679508199,0.0226326924999986,0.765997992588256,0.895282664122712,"up","up",TRUE
"HYAL2",0.212342372823631,0.671806914320701,0.975992849603754,0.128465333333334,0.179057283179644,0.419747007599428,"up","up",TRUE
"HYAL3",0.0525303175290202,0.872684314355654,0.991908372835379,0.0168665320000017,0.804807547661594,0.913837254901018,"up","up",TRUE
"HYAL4",0.537298868360876,0.185284471138147,0.974763679508199,-0.00461826558333287,0.928150549861199,0.969949009023212,"up","down",FALSE
"HYDIN",0.291428717168901,0.301505078712898,0.974763679508199,-0.0148690729999997,0.717318445164683,0.871183590293274,"up","down",FALSE
"HYOU1",0.0734272430574437,0.856057295331398,0.991319730457636,-0.0214214050833329,0.690732711764425,0.856385714432284,"up","down",FALSE
"HYPE",0.0894224019674055,0.750227856204446,0.980235739199058,-0.101279470916666,0.237532069500468,0.491816666311999,"up","down",FALSE
"HYPK",0.0774273888449464,0.762884826049208,0.981150946376982,0.0352907041666668,0.453038049027159,0.697665036161755,"up","up",TRUE
"IAPP",0.282794660815608,0.399727454280288,0.974763679508199,0.382582873666668,0.000666410234964932,0.0209206779892743,"up","up",TRUE
"IARS",0.195898166487371,0.524558346878515,0.974763679508199,-0.181822146666665,0.0437961535345151,0.188298613895732,"up","down",FALSE
"IBRDC1",0.153890626267325,0.670496615068167,0.975992849603754,0.216903702333334,0.000459335877959812,0.0181759606018022,"up","up",TRUE
"IBRDC2",0.204380993151965,0.49597335253397,0.974763679508199,-0.140968919083333,0.133524755323522,0.357543011372196,"up","down",FALSE
"IBRDC3",0.939092819215142,0.0276649617074396,0.86895642627951,0.431378862250001,0.00241749576909193,0.0374458766386962,"up","up",TRUE
"IBSP",-0.137047290069676,0.687002735645273,0.976039958285367,0.178510245833334,0.110636072553359,0.321720813996924,"down","up",FALSE
"IBTK",0.247400127324403,0.318399563904494,0.974763679508199,-0.0446690708333325,0.241047629091171,0.496088290957461,"up","down",FALSE
"ICA1",0.390691042009237,0.188112238009148,0.974763679508199,0.164380927166668,0.137222950870095,0.362999449126136,"up","up",TRUE
"ICAM1",1.22799427247023,0.0127956426630122,0.749484635981747,1.38526972483333,0.000384728141083568,0.0171264653291527,"up","up",TRUE
"ICAM2",0.21101126897797,0.475893621024983,0.974763679508199,0.364278620000003,0.0203090815833857,0.120220692208589,"up","up",TRUE
"ICAM3",0.532943889301034,0.242688579691087,0.974763679508199,-0.0580759382499983,0.292160319708995,0.551060169169338,"up","down",FALSE
"ICAM4",-0.163389314870865,0.699709879101913,0.976961894763111,0.561908072166667,0.0244472180813483,0.13364298522427,"down","up",FALSE
"ICAM5",-0.145315202615621,0.652228359515512,0.974763679508199,0.155133582666668,0.0273119201096063,0.142614488154202,"down","up",FALSE
"ICEBERG",0.709713028823624,0.0673439318120421,0.943608446150606,-0.0358213288333326,0.737662925763855,0.881044203818942,"up","down",FALSE
"ICF45",0.163848319014996,0.625161700439629,0.974763679508199,0.0293008236666682,0.53778218386597,0.761093006946905,"up","up",TRUE
"ICK",0.363520975349572,0.367050983186671,0.974763679508199,0.0841674034166679,0.453171016238257,0.697680937835377,"up","up",TRUE
"ICMT",0.354492587512944,0.172347213561937,0.974763679508199,0.0674421252500001,0.282154594629742,0.540555290222832,"up","up",TRUE
